2022.07.22,11:50,1.01615,1.01619,1.01491,1.01513,914
2022.07.22,11:55,1.01511,1.01580,1.01511,1.01526,930
2022.07.22,12:00,1.01526,1.01619,1.01518,1.01556,1076
2022.07.22,12:05,1.01557,1.01635,1.01482,1.01595,1540
2022.07.22,12:10,1.01594,1.01675,1.01571,1.01590,1195
2022.07.22,12:15,1.01589,1.01600,1.01555,1.01590,1060
2022.07.22,12:20,1.01589,1.01620,1.01569,1.01600,931
2022.07.22,12:25,1.01599,1.01599,1.01540,1.01549,798
2022.07.22,12:30,1.01550,1.01555,1.01459,1.01470,895
2022.07.22,12:35,1.01471,1.01557,1.01429,1.01539,781
2022.07.22,12:40,1.01539,1.01579,1.01515,1.01565,887
2022.07.22,12:45,1.01566,1.01579,1.01538,1.01556,531
2022.07.22,12:50,1.01559,1.01589,1.01534,1.01555,808
2022.07.22,12:55,1.01554,1.01613,1.01553,1.01589,813
2022.07.22,13:00,1.01587,1.01594,1.01528,1.01579,799
2022.07.22,13:05,1.01580,1.01583,1.01522,1.01559,696
2022.07.22,13:10,1.01560,1.01562,1.01473,1.01487,689
2022.07.22,13:15,1.01487,1.01504,1.01426,1.01483,694
2022.07.22,13:20,1.01484,1.01540,1.01478,1.01536,705
2022.07.22,13:25,1.01536,1.01557,1.01523,1.01544,684
2022.07.22,13:30,1.01542,1.01577,1.01512,1.01577,830
2022.07.22,13:35,1.01576,1.01618,1.01559,1.01577,716
2022.07.22,13:40,1.01578,1.01599,1.01552,1.01584,716
2022.07.22,13:45,1.01584,1.01640,1.01583,1.01635,801
2022.07.22,13:50,1.01634,1.01687,1.01617,1.01621,833
2022.07.22,13:55,1.01621,1.01719,1.01621,1.01719,861
2022.07.22,14:00,1.01718,1.01719,1.01637,1.01669,997
2022.07.22,14:05,1.01669,1.01689,1.01613,1.01622,744
2022.07.22,14:10,1.01623,1.01639,1.01599,1.01607,654
2022.07.22,14:15,1.01608,1.01668,1.01591,1.01635,901
2022.07.22,14:20,1.01636,1.01660,1.01565,1.01570,862
2022.07.22,14:25,1.01570,1.01638,1.01537,1.01619,890
2022.07.22,14:30,1.01620,1.01637,1.01566,1.01613,942
2022.07.22,14:35,1.01614,1.01697,1.01603,1.01656,1046
2022.07.22,14:40,1.01655,1.01705,1.01624,1.01624,1006
2022.07.22,14:45,1.01623,1.01755,1.01621,1.01691,964
2022.07.22,14:50,1.01694,1.01772,1.01671,1.01771,939
2022.07.22,14:55,1.01770,1.01852,1.01726,1.01754,1338
2022.07.22,15:00,1.01753,1.01776,1.01691,1.01718,1075
2022.07.22,15:05,1.01718,1.01836,1.01710,1.01826,751
2022.07.22,15:10,1.01829,1.01930,1.01805,1.01884,1110
2022.07.22,15:15,1.01885,1.01897,1.01832,1.01884,952
2022.07.22,15:20,1.01890,1.01917,1.01827,1.01900,1077
2022.07.22,15:25,1.01899,1.01960,1.01867,1.01940,1043
2022.07.22,15:30,1.01941,1.01965,1.01857,1.01857,1168
2022.07.22,15:35,1.01856,1.01873,1.01802,1.01805,1027
2022.07.22,15:40,1.01804,1.01836,1.01774,1.01827,869
2022.07.22,15:45,1.01827,1.01882,1.01809,1.01849,858
2022.07.22,15:50,1.01850,1.01856,1.01783,1.01851,821
2022.07.22,15:55,1.01852,1.01896,1.01846,1.01868,812
2022.07.22,16:00,1.01867,1.01901,1.01794,1.01886,978
2022.07.22,16:05,1.01886,1.01944,1.01850,1.01940,963
2022.07.22,16:10,1.01941,1.01957,1.01880,1.01915,1013
2022.07.22,16:15,1.01920,1.01921,1.01833,1.01845,916
2022.07.22,16:20,1.01845,1.01876,1.01804,1.01821,805
2022.07.22,16:25,1.01819,1.01876,1.01806,1.01841,647
2022.07.22,16:30,1.01841,1.01891,1.01805,1.01809,1068
2022.07.22,16:35,1.01810,1.01908,1.01807,1.01902,1049
2022.07.22,16:40,1.01902,1.02046,1.01892,1.01978,1132
2022.07.22,16:45,1.01984,1.02273,1.01984,1.02200,2321
2022.07.22,16:50,1.02204,1.02377,1.02201,1.02290,1831
2022.07.22,16:55,1.02289,1.02424,1.02286,1.02331,1612
2022.07.22,17:00,1.02332,1.02469,1.02331,1.02394,1628
2022.07.22,17:05,1.02393,1.02403,1.02260,1.02307,1394
2022.07.22,17:10,1.02303,1.02485,1.02300,1.02428,1502
2022.07.22,17:15,1.02427,1.02547,1.02411,1.02508,1538
2022.07.22,17:20,1.02508,1.02522,1.02401,1.02458,1471
2022.07.22,17:25,1.02459,1.02487,1.02346,1.02353,1333
2022.07.22,17:30,1.02350,1.02352,1.02244,1.02275,1358
2022.07.22,17:35,1.02274,1.02341,1.02269,1.02313,1124
2022.07.22,17:40,1.02312,1.02346,1.02267,1.02274,1152
2022.07.22,17:45,1.02273,1.02394,1.02267,1.02361,1022
2022.07.22,17:50,1.02362,1.02394,1.02261,1.02270,1443
2022.07.22,17:55,1.02269,1.02307,1.02259,1.02297,1314
2022.07.22,18:00,1.02296,1.02327,1.02255,1.02255,1096
2022.07.22,18:05,1.02256,1.02297,1.02224,1.02279,1091
2022.07.22,18:10,1.02278,1.02338,1.02233,1.02233,963
2022.07.22,18:15,1.02232,1.02254,1.02175,1.02211,940
2022.07.22,18:20,1.02211,1.02269,1.02199,1.02223,973
2022.07.22,18:25,1.02222,1.02243,1.02167,1.02189,1016
2022.07.22,18:30,1.02188,1.02225,1.02188,1.02225,948
2022.07.22,18:35,1.02228,1.02230,1.02136,1.02177,783
2022.07.22,18:40,1.02175,1.02209,1.02153,1.02182,893
2022.07.22,18:45,1.02183,1.02188,1.02138,1.02145,748
2022.07.22,18:50,1.02144,1.02226,1.02136,1.02208,842
2022.07.22,18:55,1.02207,1.02272,1.02196,1.02262,839
2022.07.22,19:00,1.02262,1.02262,1.02180,1.02214,731
2022.07.22,19:05,1.02213,1.02222,1.02175,1.02178,605
2022.07.22,19:10,1.02178,1.02204,1.02166,1.02183,529
2022.07.22,19:15,1.02182,1.02246,1.02180,1.02242,503
2022.07.22,19:20,1.02242,1.02245,1.02194,1.02234,634
2022.07.22,19:25,1.02234,1.02259,1.02209,1.02246,584
2022.07.22,19:30,1.02246,1.02276,1.02223,1.02273,492
2022.07.22,19:35,1.02274,1.02338,1.02269,1.02337,623
2022.07.22,19:40,1.02337,1.02382,1.02332,1.02349,548
2022.07.22,19:45,1.02348,1.02377,1.02325,1.02359,504
2022.07.22,19:50,1.02356,1.02387,1.02341,1.02358,499
2022.07.22,19:55,1.02358,1.02369,1.02310,1.02315,548
2022.07.22,20:00,1.02316,1.02328,1.02290,1.02307,702
2022.07.22,20:05,1.02303,1.02370,1.02298,1.02358,543
2022.07.22,20:10,1.02357,1.02358,1.02266,1.02278,614
2022.07.22,20:15,1.02279,1.02295,1.02255,1.02268,538
2022.07.22,20:20,1.02267,1.02278,1.02252,1.02266,456
2022.07.22,20:25,1.02267,1.02272,1.02227,1.02269,501
2022.07.22,20:30,1.02269,1.02269,1.02207,1.02218,608
2022.07.22,20:35,1.02217,1.02224,1.02195,1.02221,523
2022.07.22,20:40,1.02222,1.02228,1.02201,1.02224,380
2022.07.22,20:45,1.02225,1.02244,1.02193,1.02225,493
2022.07.22,20:50,1.02225,1.02227,1.02195,1.02227,537
2022.07.22,20:55,1.02227,1.02244,1.02215,1.02228,565
2022.07.22,21:00,1.02229,1.02281,1.02205,1.02206,621
2022.07.22,21:05,1.02206,1.02207,1.02117,1.02124,693
2022.07.22,21:10,1.02123,1.02123,1.02033,1.02039,664
2022.07.22,21:15,1.02039,1.02087,1.02035,1.02075,702
2022.07.22,21:20,1.02075,1.02091,1.02043,1.02049,640
2022.07.22,21:25,1.02049,1.02053,1.02023,1.02038,608
2022.07.22,21:30,1.02039,1.02051,1.02007,1.02039,774
2022.07.22,21:35,1.02038,1.02081,1.02038,1.02070,506
2022.07.22,21:40,1.02069,1.02070,1.01936,1.01956,570
2022.07.22,21:45,1.01951,1.01953,1.01896,1.01902,593
2022.07.22,21:50,1.01903,1.01960,1.01900,1.01955,571
2022.07.22,21:55,1.01956,1.01984,1.01931,1.01946,595
2022.07.22,22:00,1.01946,1.01952,1.01912,1.01932,539
2022.07.22,22:05,1.01931,1.01976,1.01917,1.01950,461
2022.07.22,22:10,1.01950,1.01984,1.01948,1.01982,624
2022.07.22,22:15,1.01982,1.01997,1.01949,1.01995,611
2022.07.22,22:20,1.01995,1.02000,1.01969,1.02000,518
2022.07.22,22:25,1.02000,1.02011,1.01974,1.01981,487
2022.07.22,22:30,1.01982,1.01988,1.01954,1.01982,469
2022.07.22,22:35,1.01982,1.01985,1.01957,1.01982,293
2022.07.22,22:40,1.01983,1.02018,1.01983,1.02018,275
2022.07.22,22:45,1.02017,1.02052,1.02000,1.02032,477
2022.07.22,22:50,1.02034,1.02049,1.01994,1.02028,453
